Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-09-24,CADILAHC,EQ,247.6,245.0,255.2,243.2,252.4,253.95,251.65,1790968,45070329010000.0,23078,440558,0.24600000000000002
2019-09-25,CADILAHC,EQ,253.95,251.15,252.5,245.65,248.0,249.1,248.94,1275169,31744287870000.0,29447,495583,0.3886
2019-09-26,CADILAHC,EQ,249.1,249.7,251.05,245.1,246.0,245.7,247.3,840873,20794458055000.0,19858,236098,0.2808
2019-09-27,CADILAHC,EQ,245.7,244.3,245.7,239.3,242.5,241.6,242.62,785934,19068579780000.0,13086,193841,0.2466
2019-09-30,CADILAHC,EQ,241.6,241.0,241.4,227.4,233.45,233.3,233.29,1502377,35049082055000.0,30132,513680,0.3419
2019-10-01,CADILAHC,EQ,233.3,236.5,236.9,227.75,233.3,234.15,233.42,1226745,28635129155000.0,31446,351416,0.2865
2019-10-03,CADILAHC,EQ,234.15,233.0,235.35,230.05,234.0,233.9,233.05,640323,14922571055000.002,9882,207455,0.324
2019-10-04,CADILAHC,EQ,233.9,232.1,235.95,230.8,232.1,232.15,232.41,916159,21292573165000.0,9189,476710,0.5203
2019-10-07,CADILAHC,EQ,232.15,232.25,232.25,223.95,227.95,227.95,227.26,1530313,34777466675000.0,16456,622960,0.4071
2019-10-09,CADILAHC,EQ,227.95,226.1,238.9,225.65,237.8,236.55,233.53,661679,15452444085000.0,17000,140554,0.21239999999999998
2019-10-10,CADILAHC,EQ,236.55,235.4,236.7,231.5,232.25,232.2,233.7,458031,10704397725000.0,7491,117575,0.25670000000000004
2019-10-11,CADILAHC,EQ,232.2,232.2,232.7,228.2,230.55,230.1,230.1,725660,16697599030000.002,6710,181406,0.25
2019-10-14,CADILAHC,EQ,230.1,232.55,235.2,229.35,233.0,232.7,232.64,1626104,37829409610000.0,17106,700061,0.4305
2019-10-15,CADILAHC,EQ,232.7,233.0,234.85,232.4,234.0,234.45,233.88,488532,11425901650000.0,6759,194575,0.3983
2019-10-16,CADILAHC,EQ,234.45,235.0,237.6,232.2,234.8,234.7,234.8,688266,16160211940000.0,11197,268396,0.39
2019-10-17,CADILAHC,EQ,234.7,234.7,238.5,231.5,237.2,237.8,234.82,471432,11069979620000.0,13818,140083,0.29710000000000003
2019-10-18,CADILAHC,EQ,237.8,236.8,242.9,236.7,241.2,240.65,240.31,805730,19362431105000.0,18350,202714,0.2516
2019-10-22,CADILAHC,EQ,240.65,240.65,248.5,238.8,245.0,245.25,245.33,1079784,26490171085000.0,14078,385213,0.3568
2019-10-23,CADILAHC,EQ,245.25,246.0,249.0,243.25,246.75,247.85,247.04,626600,15479720490000.0,7221,241997,0.3862
2019-10-24,CADILAHC,EQ,247.85,245.9,250.35,243.5,244.0,244.5,247.88,893379,22145449755000.0,14176,360617,0.4037
2019-10-25,CADILAHC,EQ,244.5,244.5,248.4,240.7,243.5,244.7,245.21,923146,22636574905000.0,18560,310835,0.3367
2019-10-27,CADILAHC,EQ,244.7,244.0,247.6,243.1,245.45,246.05,245.6,166232,4082584100000.0,4590,28018,0.1685
2019-10-29,CADILAHC,EQ,246.05,246.0,251.3,244.75,250.2,250.05,248.46,615376,15289499535000.0,7851,122669,0.1993
2019-10-30,CADILAHC,EQ,250.05,250.2,251.9,246.6,249.0,250.05,249.38,591101,14741048075000.0,8626,224535,0.3799
2019-10-31,CADILAHC,EQ,250.05,250.05,261.7,249.3,251.7,251.75,254.05,1873896,47605664460000.0,22674,562600,0.3002
2019-11-01,CADILAHC,EQ,251.75,251.95,257.9,248.5,255.0,255.5,255.4,672164,17166763669999.998,10226,173359,0.2579
2019-11-04,CADILAHC,EQ,255.5,256.9,260.9,233.5,240.8,241.65,243.56,5231174,127409713365000.02,62163,1203741,0.23010000000000003
