Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2020-01-16,CESC,EQ,750.25,754.0,754.85,740.55,746.1,746.35,746.9,146039,10907706120000.0,4035,40645,0.2783
2020-01-17,CESC,EQ,746.35,747.0,780.0,746.55,772.0,770.5,767.15,708821,54377002370000.01,16247,161433,0.2277
2020-01-20,CESC,EQ,770.5,775.25,783.55,756.9,760.25,759.75,767.92,543433,41731473965000.0,11205,61092,0.1124
2020-01-21,CESC,EQ,759.75,757.0,766.5,743.15,747.9,747.05,757.45,455047,34467590650000.0,10063,57697,0.1268
2020-01-22,CESC,EQ,747.05,749.0,751.5,741.1,749.0,748.35,745.64,194067,14470406285000.0,7083,58747,0.3027
2020-01-23,CESC,EQ,748.35,750.9,758.8,737.45,738.65,739.55,745.29,411175,30644477005000.0,13138,192300,0.46770000000000006
2020-01-24,CESC,EQ,739.55,739.0,758.0,738.35,751.95,753.25,752.24,253582,19075387625000.0,9026,80374,0.317
2020-01-27,CESC,EQ,753.25,749.0,766.7,744.0,745.0,746.6,755.07,308032,23258527525000.0,12372,96588,0.3136
2020-01-28,CESC,EQ,746.6,748.2,750.3,730.3,734.0,733.35,738.72,315167,23282143315000.0,11366,80567,0.2556
2020-01-29,CESC,EQ,733.35,737.0,746.4,734.8,741.7,740.2,741.17,206846,15330835555000.002,6420,72320,0.3496
2020-01-30,CESC,EQ,740.2,742.0,743.7,717.55,719.0,719.15,725.15,283423,20552395380000.0,5677,97369,0.3435
